Model	Antioquia_SESGO,PROM	Apartadó_SESGO,PROM	Arauca_SESGO,PROM	Atlántico_SESGO,PROM	Barranquilla_SESGO,PROM	Bello_SESGO,PROM	Bogotá, D,C,_SESGO,PROM	Bolívar_SESGO,PROM	B_R2,PROMacá_SESGO,PROM	Bucaramanga_SESGO,PROM	Buenaventura_SESGO,PROM	Buga_SESGO,PROM	Caldas_SESGO,PROM	Cali_SESGO,PROM	Caquetá_SESGO,PROM	Cartagena_SESGO,PROM	Cartago_SESGO,PROM	Casanare_SESGO,PROM	Cauca_SESGO,PROM	Cesar_SESGO,PROM	Chía_SESGO,PROM	Chocó_SESGO,PROM	Ciénaga_SESGO,PROM	Córdoba_SESGO,PROM	Cúcuta_SESGO,PROM	Cundinamarca_SESGO,PROM	Dosquebradas_SESGO,PROM	Duitama_SESGO,PROM	Envigado_SESGO,PROM	Facatativá_SESGO,PROM	Girardot_SESGO,PROM	Girón_SESGO,PROM	Guainía_SESGO,PROM	Guaviare_SESGO,PROM	Huila_SESGO,PROM	Ibagué_SESGO,PROM	Ipiales_SESGO,PROM	Itagüí_SESGO,PROM	Jamundí_SESGO,PROM	La Guajira_SESGO,PROM	Lorica_SESGO,PROM	Magangué_SESGO,PROM	Magdalena_SESGO,PROM	Maicao_SESGO,PROM	Malambo_SESGO,PROM	Manizales_SESGO,PROM	Medellín_SESGO,PROM	Meta_SESGO,PROM	Montería_SESGO,PROM	Mosquera_SESGO,PROM	Nariño_SESGO,PROM	Norte de Santander_SESGO,PROM	Palmira_SESGO,PROM	Pasto_SESGO,PROM	Pereira_SESGO,PROM	Pitalito_SESGO,PROM	Pop_R2,PROMán_SESGO,PROM	Putum_R2,PROMo_SESGO,PROM	Quibdó_SESGO,PROM	Quindío_SESGO,PROM	Riohacha_SESGO,PROM	Rionegro_SESGO,PROM	Risaralda_SESGO,PROM	San Andrés_SESGO,PROM	Santa Marta_SESGO,PROM	Santander_SESGO,PROM	Sincelejo_SESGO,PROM	Soacha_SESGO,PROM	Soledad_SESGO,PROM	Sucre_SESGO,PROM	Tolima_SESGO,PROM	Tuluá_SESGO,PROM	Tumaco_SESGO,PROM	Tunja_SESGO,PROM	Turbo_SESGO,PROM	Uribia_SESGO,PROM	Valle del Cauca_SESGO,PROM	Valledupar_SESGO,PROM	Vaupés_SESGO,PROM	Villavicencio_SESGO,PROM	Yopal_SESGO,PROM	NA_SESGO,PROM	Antioquia_R2,PROM	Apartadó_R2,PROM	Arauca_R2,PROM	Atlántico_R2,PROM	Barranquilla_R2,PROM	Bello_R2,PROM	Bogotá, D,C,_R2,PROM	Bolívar_R2,PROM	B_R2,PROMacá_R2,PROM	Bucaramanga_R2,PROM	Buenaventura_R2,PROM	Buga_R2,PROM	Caldas_R2,PROM	Cali_R2,PROM	Caquetá_R2,PROM	Cartagena_R2,PROM	Cartago_R2,PROM	Casanare_R2,PROM	Cauca_R2,PROM	Cesar_R2,PROM	Chía_R2,PROM	Chocó_R2,PROM	Ciénaga_R2,PROM	Córdoba_R2,PROM	Cúcuta_R2,PROM	Cundinamarca_R2,PROM	Dosquebradas_R2,PROM	Duitama_R2,PROM	Envigado_R2,PROM	Facatativá_R2,PROM	Girardot_R2,PROM	Girón_R2,PROM	Guainía_R2,PROM	Guaviare_R2,PROM	Huila_R2,PROM	Ibagué_R2,PROM	Ipiales_R2,PROM	Itagüí_R2,PROM	Jamundí_R2,PROM	La Guajira_R2,PROM	Lorica_R2,PROM	Magangué_R2,PROM	Magdalena_R2,PROM	Maicao_R2,PROM	Malambo_R2,PROM	Manizales_R2,PROM	Medellín_R2,PROM	Meta_R2,PROM	Montería_R2,PROM	Mosquera_R2,PROM	Nariño_R2,PROM	Norte de Santander_R2,PROM	Palmira_R2,PROM	Pasto_R2,PROM	Pereira_R2,PROM	Pitalito_R2,PROM	Pop_R2,PROMán_R2,PROM	Putum_R2,PROMo_R2,PROM	Quibdó_R2,PROM	Quindío_R2,PROM	Riohacha_R2,PROM	Rionegro_R2,PROM	Risaralda_R2,PROM	San Andrés_R2,PROM	Santa Marta_R2,PROM	Santander_R2,PROM	Sincelejo_R2,PROM	Soacha_R2,PROM	Soledad_R2,PROM	Sucre_R2,PROM	Tolima_R2,PROM	Tuluá_R2,PROM	Tumaco_R2,PROM	Tunja_R2,PROM	Turbo_R2,PROM	Uribia_R2,PROM	Valle del Cauca_R2,PROM	Valledupar_R2,PROM	Vaupés_R2,PROM	Villavicencio_R2,PROM	Yopal_R2,PROM	PROM_MODEL	PROM_R2	NUM_NA
dvd+washMach+fridge	1,2084898079	8,0489210651	0,465761658	0,6189106513	1,0764913297	0,2936599906	0,0599168404	0,3399987036	2,7586454793	0,8160080745	2,6925187327	36,8608681595	2,8501001572	0,3537460809	2,7635687167	0,6380330702	7,6248696835	0,715119413	2,7513251042	0,1672249617	NA	5,4637737087	4,4883996729	0,1261149421	2,1796312133	0,4596864836	0,4885242769	51,0081635935	19,9259146867	1,063551206	3,9216212983	7,7612580896	24,9114996414	103,4036455853	0,7599253335	1,4873194112	0,10164404	0,5876614083	NA	0,6981639402	0,3332057008	3,6127264633	1,0546244225	1937,9016194226	1,2338765491	1,0449147234	0,132172757	0,2360639982	0,6277813148	7,8487682063	0,8490189089	0,5613101523	2,0943693546	5,4057045161	0,6737613465	12,335754666	196,1983695302	0,0622353461	5,1622008134	5,465354237	4,2219115205	2,8265936634	0,4644688277	5,6567194882	0,5591529027	0,8702836031	0,0235628139	1,5904404298	0,6817633968	0,2410513609	5,3369350909	NA	0,072344917	0,1837229927	0,6980411822	6,0701310449	0,1121249324	0,4297661147	20,2931220025	0,1163096522	12,9605009845	NA	0,9415587687	0,9525255827	0,954027027	0,9371961283	0,9526269024	0,9597370312	0,9474551468	0,9504963768	0,9500191013	0,948225457	0,9628381676	0,9552348363	0,9501584285	0,9501842652	0,9348593036	0,9498166535	0,9592793153	0,9459649408	0,9328460244	0,9492492191	NA	0,9455716977	0,9355639385	0,9393821287	0,9561113599	0,9482958112	0,9642995152	0,9583281083	0,9557697963	0,9649468256	0,9629666852	0,9560456587	0,9472403802	0,9753407165	0,94650262	0,9563984516	0,9602518605	0,9571064188	NA	0,9532201859	0,9455861547	0,9425527023	0,9468302926	0,9866362172	0,9589777347	0,9578499875	0,9460666655	0,9490938025	0,9502899745	0,9561894912	0,9608996482	0,9436746283	0,9585023322	0,9651851887	0,9590883746	0,9453911343	0,9503810131	0,9519189114	0,9482737579	0,9567183407	0,903790367	0,9662778044	0,941331439	0,9611720722	0,9478486962	0,9466607009	0,9510256221	0,959576713	0,949708992	0,9368646696	0,9487024666	NA	0,9534547847	0,9670167777	0,9498336369	0,944578516	0,9463418498	0,9539835476	0,9518102513	0,9533236431	0,9543453419	32,669018661	0,9479520553	3
cellPhone+microWave+fridge	0,9606947461	0,1052262319	0,4585540118	0,8483291784	1,2576172671	0,5500677573	0,0707571099	0,6063574707	2,2909515132	1,4541956923	11,4043865599	0,0081609144	2,7616377573	0,2718702959	3,5261409252	0,6103446759	1,0382497856	0,7328569516	2,6820469446	0,1650632264	NA	3,2352077161	2,4112017368	0,178967525	7,0251311438	0,5436581256	0,8046056793	31,1287457012	2,3849236567	1,014900445	0,901621455	3,918929316	9,2176742172	123,4786770716	0,63085057	0,9819111383	0,4300397488	0,9166715208	NA	0,8044526093	54,2402549841	5,5345507446	0,7950287775	2276,8503441917	4,1003019908	2,3123134519	0,1144967275	0,0919414933	1,6081524536	61,5432471195	0,8080631255	0,7121633334	1,7264882466	4,5138651393	1,1178605444	0,0307226384	154,1862327719	1,2801489766	2,7344076025	4,498503105	0,8829334254	1,4440160588	0,2717511651	172,6243398873	0,7706100818	0,9229825721	2,4960098508	0,4750914447	1,5419378785	0,4386555888	4,4003899971	NA	0,7059008905	0,0410188932	0,5369850159	2,6306518824	0,1523386652	0,2369467483	13,3422886627	0,0626741845	13,785185572	NA	0,9405467932	0,9524620767	0,9543405966	0,9376500639	0,9524106795	0,9599158237	0,9488583384	0,9490131959	0,9493947782	0,9489838553	0,9628855459	0,9587676944	0,9474662091	0,9505823243	0,9353258737	0,9497212212	0,9570281351	0,9456826221	0,9331586215	0,9486580337	NA	0,9457191576	0,9393770521	0,939131677	0,9576005144	0,9470159561	0,9645481968	0,9579706036	0,9558858862	0,9645710877	0,9625141624	0,9563513313	0,9479612482	0,9767153738	0,9467374056	0,9564917639	0,9608010753	0,9560153102	NA	0,9531229541	0,9468738476	0,9420328485	0,9466243395	0,9839866531	0,9592780833	0,9581469705	0,9464995138	0,9487410576	0,9493324226	0,9588963197	0,9603673117	0,9448497936	0,957771119	0,9652798964	0,958492129	0,9439285539	0,9499551605	0,9515776249	0,949363268	0,9564317485	0,9141078182	0,9663554754	0,9393513383	0,964432701	0,9484108996	0,9456374532	0,9499902107	0,9594084701	0,951519536	0,9365046626	0,9476749008	NA	0,9529925967	0,966757721	0,9495466165	0,9432029935	0,9461596749	0,9544808192	0,9518626044	0,9530657115	0,9538794866	38,697095824	0,9472131399	3
cellPhone+heater+fridge	1,0521464226	0,3256175892	0,465354697	0,8401711647	1,2529354226	0,8363023427	0,059973262	0,598417258	3,4941213523	0,4562168133	9,5828290535	0,0314393487	3,2927273519	0,3922836315	3,5761780531	0,3154919311	0,0724486845	0,9870564475	2,239081882	0,2925521211	NA	5,0203463842	2,7213393921	0,1446195164	22,2665049393	0,6297738737	0,9869665113	32,704492772	9,1257129324	1,4678870651	9,5201205373	5,0407014627	0,3313442616	145,8049463983	0,3020270545	3,2799086249	0,1888155983	1,0348236294	NA	0,8866480704	0,0081813838	3,2805411619	0,8848982553	2410,5399898909	3,4231977945	2,321748052	0,1319733039	0,2204577545	1,2703603694	55,2603480461	1,0120890079	0,7172046488	1,4326880479	3,7806543771	2,4886800433	11,8755083518	152,9446492539	1,8890085092	1,0886283352	7,5602839441	0,7236596478	1,4676085596	0,4597149272	52,6146827013	2,8148141495	1,8753582532	0,7100543473	1,2661691954	1,8935189614	0,285792541	4,9116785659	NA	0,3680161156	0,0321497054	0,40450388	2,611594701	0,1665845093	0,500435084	8,9682927875	0,0659889841	13,9978641766	NA	0,9417785716	0,9526802114	0,9541318591	0,9376269654	0,9524549874	0,959929669	0,9498640846	0,9490020169	0,949203848	0,9491604892	0,9636890277	0,9551289759	0,948015332	0,9510832851	0,9354182726	0,9498257027	0,957006343	0,9456986125	0,9344978537	0,9486669597	NA	0,9456607958	0,9373347399	0,9387725518	0,9600267875	0,9473849449	0,9644852396	0,9579726305	0,9563633882	0,9647448068	0,9623421467	0,9563152015	0,9443753445	0,9767638505	0,9467513396	0,9565005609	0,9607123569	0,9560685711	NA	0,9531539642	0,947251578	0,9420981601	0,9466925463	0,9835870212	0,9596281016	0,9579512933	0,9475303704	0,9493774504	0,9493004534	0,9587922321	0,9605232646	0,9463393971	0,9577474609	0,9656254505	0,958353536	0,9438584261	0,9496525992	0,9513112275	0,9482490389	0,9569666201	0,9135384281	0,9662111136	0,9394178928	0,9647645025	0,9494585216	0,9456400325	0,9499798158	0,9593843239	0,9508446135	0,9358840569	0,9475146317	NA	0,9527859499	0,9679317956	0,9497730905	0,9433861571	0,9460856672	0,9544952331	0,9526730837	0,9530401134	0,9539030529	38,8447422587	0,9478408122	3
microWave+soundEqui+fridge	0,7781825263	0,0247928961	0,4969023125	1,0967747107	1,1881468111	0,360389306	0,0784657659	0,4985493474	2,3064908646	2,1501681444	10,7217019762	0,5221165534	2,5635486947	0,4281062922	3,0227648188	0,4548509463	1,1615842778	0,6913828955	3,1679203546	0,1530534989	NA	7,319976911	3,3393981404	0,1700573699	6,2092523372	0,4474898486	0,4237959584	30,8882103075	1,7182004004	1,1378965985	0,5956111037	4,7711597842	4,0504267518	101,8781448954	0,896735218	1,9955187129	0,1104458544	0,8136916291	NA	0,6485936089	61,189685301	4,5296588985	0,9643238769	2523,1592809498	5,7303139966	2,0472859885	0,124726696	0,0609383574	0,658978665	13,3208376487	0,9819980501	0,8744695662	1,8439666311	6,4241890163	0,9761741127	0,0657792744	150,683780975	1,0416523831	3,3355629189	4,3970970566	1,544058728	0,9692499926	0,1342234586	14,2415850351	0,6396606324	2,0675205995	0,7493473858	0,5804164704	0,6002300078	0,1714181767	4,9676264461	NA	0,4014970994	0,3002569987	0,8141341356	2,8738052207	0,1079180783	0,2933908748	13,5886594898	0,0741061858	9,138304172	NA	0,9408776171	0,9526452487	0,9543547771	0,9383432404	0,9523307777	0,9597819948	0,9480004618	0,9482416534	0,9494949668	0,948821331	0,9623000034	0,9594561276	0,9474983669	0,9499063936	0,9349374335	0,9503946103	0,9568185489	0,9467922548	0,9318067645	0,9486787013	NA	0,9463682031	0,9413813257	0,9389710585	0,9556261418	0,9469778886	0,9643141563	0,9580480063	0,9563273365	0,9644813295	0,9626401631	0,9558304078	0,9491692074	0,9766551315	0,946386981	0,9564495426	0,9607370279	0,9562490465	NA	0,9526645778	0,9468812058	0,9421231432	0,9465072686	0,9843006066	0,9586811643	0,957817886	0,9463581762	0,9487083227	0,9491740694	0,9561329839	0,9605741217	0,9450184696	0,9578833261	0,9655680922	0,958290736	0,9441361906	0,9493782376	0,9524715555	0,9501066503	0,9554193497	0,9040207471	0,9668887176	0,9393127344	0,9609435406	0,948726429	0,9457096871	0,9501104877	0,9594379586	0,9529172855	0,9375651642	0,9473298629	NA	0,9529524175	0,9661194324	0,9495452749	0,9431596219	0,945976542	0,9538049682	0,9518306501	0,9529840964	0,9528339034	38,922418051	0,9468557603	3
cellPhone+soundEqui+fridge	0,9878450104	2,1379488623	0,4726252411	1,1513202005	1,0264903084	1,0170067396	0,0622770364	0,5974154083	2,2748487475	0,8603891757	8,5149215275	12,0156176881	2,4160654478	0,3876140905	3,6186384628	0,4382922649	1,1433326622	0,89466493	2,912156798	0,1459962098	NA	8,6689958242	4,7754903056	0,1724000108	16,2651756258	0,5559288148	0,7193473939	31,3503191564	0,3664629677	0,6098443005	9,2066120066	3,5545173543	20,7332938263	170,9361747972	0,6094578883	1,1769330249	0,6048452833	1,0115110792	NA	0,7874155808	0,0095453788	3,7682313613	0,7226779794	2471,3244399613	3,4999512593	1,5237078481	0,1434200693	0,1320860816	1,4345572602	35,8872462926	0,8159445965	0,8159731043	2,0623483279	3,9489570353	0,7793441991	0,2324134387	154,5952051109	1,9368735116	0,2553700786	9,3666098909	3,0422064141	2,4871999326	0,2353120185	114,0614946493	0,5715361383	2,2376711654	0,4566553446	1,370832918	2,6723688164	0,3228820492	6,0060880286	NA	0,3194042299	0,1153135984	0,3529237271	2,4891612671	0,1368782322	0,1164457809	16,4704928482	0,1716035119	12,3557164927	NA	0,9407728979	0,9518624686	0,9542386551	0,9385098019	0,9523219411	0,9599091974	0,9478225679	0,9489617458	0,9478346534	0,9472825986	0,9630652844	0,9547762233	0,9472227489	0,9505795067	0,9353575508	0,9505725316	0,9570382972	0,9468119524	0,9328035232	0,9486685215	NA	0,9461401191	0,9409482746	0,9387102322	0,9566575632	0,9466786708	0,9644958946	0,9580499021	0,9554687065	0,9645343917	0,9613375177	0,9562335438	0,9457614966	0,9773218756	0,9467086125	0,9566017821	0,9612132064	0,956257595	NA	0,9531192201	0,9454241271	0,9421309576	0,9465370545	0,9838686024	0,9594648853	0,9579208255	0,945621816	0,9485335861	0,9493039056	0,9582743194	0,960537702	0,9435543429	0,9579400904	0,9655800623	0,9583692699	0,9442955915	0,9496825662	0,9523032374	0,9488629134	0,9564949136	0,9093245272	0,966557463	0,9388686834	0,9639405541	0,9485387817	0,94565323	0,9498674207	0,9594583683	0,952579204	0,9365454775	0,9473638165	NA	0,9529486465	0,9668345727	0,9494700599	0,9433021828	0,9460863154	0,954173212	0,9515109583	0,9533981993	0,9543960949	40,6977856667	0,9475844964	3
heater+microWave+fridge	0,8513432049	0,6344148029	0,5062533026	0,8729040645	1,3732115696	1,8029364007	0,0692527979	0,4981040466	3,4375047078	1,3179991737	9,303989551	20,3865989094	3,2762921652	0,4167237183	2,8332610232	0,2992686525	0,0811318122	0,7494557559	2,5412639783	0,2871230354	NA	5,6523322319	1,1917037752	0,1748873895	4,2850704455	0,5605337132	0,9050839964	32,4864670531	6,259249243	2,7569305731	27,3077621277	6,5869164933	74,3774542856	111,8284976852	0,4662698252	3,9451704163	0,8249660695	0,9738071965	NA	0,7880428738	52,7365581809	4,1180210089	1,0954202885	2582,2836658195	0,480905916	2,9401876571	0,1170563823	0,1545051087	0,5725442911	18,7231154324	1,1321580355	0,7543376641	1,297370206	5,6609724122	2,1989997162	13,116825028	146,6975807318	0,4572403995	5,7862098641	3,3943109617	1,572018122	0,7675681635	0,6115302595	0,1997641754	2,9666297213	1,8021350391	1,7026945826	1,0280521992	0,774222947	0,1794120316	4,7207236708	NA	1,3955658569	0,1017345397	0,8624653386	2,8276446952	0,1351429406	0,5045420589	6,3363221735	0,0054954029	8,915013763	NA	0,9417833918	0,9533616992	0,9542692588	0,9374571435	0,9525285966	0,959657464	0,9499169097	0,9485555234	0,9501846775	0,9499990951	0,9627822823	0,9600049821	0,9480973319	0,9505053579	0,9350728734	0,9496850089	0,956763803	0,9458579932	0,9327634763	0,9486852712	NA	0,9458208648	0,9380083652	0,9390777147	0,9601970968	0,9474441597	0,9643264979	0,9579566718	0,9568446615	0,9648427898	0,9645052394	0,9558980016	0,9479612482	0,9748815791	0,9464712923	0,9563647032	0,9602809083	0,9560791634	NA	0,9529607684	0,9484347634	0,9420769641	0,9466336002	0,984158289	0,958342266	0,9578328227	0,9478097523	0,9496395679	0,9492038843	0,9564264632	0,9604765048	0,9467584587	0,9578076058	0,9656786427	0,9582701323	0,9436598138	0,9493629961	0,9513351519	0,9490702111	0,956278138	0,9101534132	0,9666429185	0,9397120404	0,9618603923	0,9498576006	0,9456862773	0,9501311334	0,9593568906	0,9508769302	0,9374812518	0,9473645101	NA	0,9529161267	0,9677400377	0,9498117512	0,9432443056	0,9459833544	0,9542291207	0,9530535351	0,9529272587	0,9525891333	41,2056005237	0,9471862625	3
cellPhone+dvd+fridge	1,027461523	7,5576166104	0,5673423736	0,6076610612	1,0649712604	0,8282528266	0,0602002694	0,5435775432	2,3182403418	0,5323696652	8,5902027202	20,4413688207	2,8000711311	0,2666416866	3,5289455897	0,6973015547	7,0213904538	0,9826111394	2,4576853871	0,1555791068	NA	3,742826315	3,9337121022	0,1329785997	14,3894014981	0,5712982363	0,7327241808	17,382882883	24,035519434	1,0766026667	6,0497260325	6,2649206858	40,7030265618	224,5824959104	0,5906499913	0,9582767746	0,4796675738	0,7740950361	NA	0,7904263781	0,2345872271	3,2767122476	0,8177048004	2445,4638698862	3,4270505868	1,8202656527	0,1304014514	0,3037509573	1,989053005	34,4473435641	0,7839238286	0,6739055715	1,8799275647	4,3572590259	0,8254248429	0,1873851023	162,5869013078	1,1637314184	2,6542140633	6,2513459763	1,9692254943	3,0573296091	0,2983668607	106,3301951201	0,6198147724	0,993950311	0,3931086688	1,140605907	3,1872500522	0,2960973463	6,1476273306	NA	0,1139527683	0,0662862312	0,7156485167	6,2697106972	0,1365357316	0,2159046486	19,3606963364	0,1756925106	19,7873868197	NA	0,9407930088	0,9524369555	0,9540900991	0,9375326033	0,9526428718	0,9598522729	0,9480507803	0,9512397298	0,9479814498	0,9475139172	0,9631321582	0,9553673924	0,9483827777	0,9507959921	0,9353246412	0,9496929595	0,9599141526	0,9456580481	0,9341914812	0,949104124	NA	0,9455780919	0,9375466312	0,9390458564	0,957058493	0,947669936	0,9645047164	0,958326143	0,9565214483	0,9651173933	0,9608597935	0,9563551064	0,9472403802	0,9770301363	0,9467044524	0,9564895144	0,9605118717	0,956813072	NA	0,9532585611	0,9456553458	0,9420828131	0,9469824054	0,9838194311	0,9593790461	0,9579685358	0,9458188344	0,9485912703	0,9503745038	0,9582312719	0,9605402003	0,9435215459	0,9581070377	0,9652349482	0,9588807581	0,9446802315	0,9498034119	0,9518130909	0,9483108699	0,9564595414	0,9108019481	0,9662582698	0,9388958298	0,964296041	0,947965074	0,9459836886	0,9498886526	0,9595350921	0,95088253	0,9349823639	0,9490612487	NA	0,9529498764	0,9668215825	0,9496261006	0,9433207461	0,9464444446	0,9543575153	0,9516338761	0,9530702139	0,9544459514	41,7152675095	0,9476194801	3
heater+soundEqui+fridge	0,8265237716	0,3791461471	0,5195159837	0,8367410354	1,1308098923	1,8083935914	0,0657114253	0,4876703179	3,4545260699	0,6907069729	5,1251476428	7,3192324815	3,1517756887	0,5610623992	3,120789229	0,3224196344	0,034470796	0,8531704159	2,9198820687	0,2649342448	NA	10,4247147371	7,9200241177	0,1528196558	14,8115030963	0,4816656682	0,7443783668	32,5518822052	16,4595260754	1,6788268283	4,9223580271	6,0247037464	21,0512617509	173,8815656985	0,4791345463	4,0975211983	0,8724762468	1,133440862	NA	0,8032325369	0,3167753892	3,5359873291	1,0564178568	2750,6334117025	8,6344992656	1,9401384769	0,1432795466	0,1512579458	0,4833421873	7,6792925221	1,0670273415	0,9145490465	1,4357978953	4,5768928587	2,0559767955	12,4700064288	149,9556684584	1,2489652032	1,1063091861	7,137944613	10,2441016656	0,2309459243	0,7795172023	7,1539371272	2,8735508691	2,6669333929	0,8986862083	1,6486877367	0,9189786662	0,1368284577	5,876218548	NA	0,5055323839	0,2691726994	0,460770828	2,7615723839	0,1413466318	0,4149164664	7,8890157314	0,0130195492	6,8168812343	NA	0,9419674526	0,9526418421	0,9541841348	0,938430799	0,9523483305	0,9598229196	0,9492779666	0,9484086188	0,9493269028	0,9490299019	0,9628858482	0,9554198865	0,9480569454	0,9505111812	0,9350724838	0,9502200807	0,9568033228	0,9470577536	0,9329158701	0,9486958304	NA	0,9463455456	0,9407467204	0,9385565981	0,9597070342	0,9473359326	0,9643060011	0,9580433706	0,9555148584	0,9647783566	0,9629886747	0,9557918541	0,9457614966	0,9769485552	0,9464468714	0,9564464656	0,9610440336	0,9563501855	NA	0,9529448585	0,9467541611	0,9421644489	0,9465828801	0,9837282436	0,959149025	0,9574470145	0,9474855266	0,9493042054	0,9491389442	0,9557757654	0,9608468566	0,9464935997	0,9579320783	0,9658480596	0,9580920648	0,94401567	0,9489170328	0,9522861044	0,9486786338	0,9561130023	0,9084208132	0,9662688844	0,9393964574	0,9606686145	0,9499274208	0,945718467	0,950084188	0,9594231129	0,9522366695	0,937203561	0,9467822284	NA	0,9528090253	0,9677392527	0,9498000282	0,9433042086	0,9458308964	0,9530903815	0,9525449537	0,9532416346	0,9528568379	42,8411258837	0,9474121452	3
microWave+dvd+fridge	0,8230995249	1,9389345141	0,7238270665	0,7668137245	1,2243630787	0,3551821005	0,0704445246	0,5085868687	2,3237735203	1,5168079931	9,5415061194	1,2332752094	2,8974629428	0,3006059315	2,8085537643	0,6066317018	6,7436878393	0,7875905963	2,7098469389	0,1729315876	NA	4,6178454991	2,5797196129	0,1676057085	4,831626387	0,4530715429	0,4265408174	17,2309494919	22,8759927704	1,5237317317	0,3643273534	7,2370456887	0,3977790789	125,2015011321	0,9034986803	1,8707811712	0,1010795527	0,6138494159	NA	0,6657416278	63,6948480941	4,4427857975	1,0852976856	2834,3185009668	0,2838576333	1,4910612022	0,1146579139	0,1770316092	1,1012552336	15,6390437525	0,9763595261	0,6935261925	1,6550998446	6,9388079284	1,1353876937	0,4467178431	159,312753467	0,0650893194	7,5776367909	3,4667798663	0,8304634369	2,9988217882	0,2250278297	12,999530612	0,6416030101	0,794922567	2,2005911653	0,4181477018	1,3631731279	0,3376014267	5,0016980429	NA	0,518593637	0,1368423259	1,0616459436	6,0648046059	0,0996942772	0,6495801059	16,641278768	0,1074711145	12,88899645	NA	0,9409040704	0,9530052825	0,9542349676	0,9373556565	0,9526388753	0,9596374944	0,9482453625	0,950299163	0,9493285344	0,9490096044	0,9623637843	0,9594012825	0,9485147043	0,9501694054	0,9349193577	0,9495604214	0,9597007201	0,9457143088	0,9326728414	0,9491183251	NA	0,9457915379	0,9382247302	0,9392794485	0,955966642	0,9478043524	0,964318806	0,9583317283	0,957648264	0,9648979337	0,9629641948	0,9558792803	0,9516860821	0,9752537915	0,946382597	0,9563601835	0,959825976	0,9568402196	NA	0,9527170844	0,9469133649	0,9420208364	0,9468792219	0,9840938666	0,9589262983	0,9578467414	0,9464472746	0,9487662112	0,9502900256	0,9561024868	0,9605846558	0,9448608325	0,9581355073	0,965196566	0,9587452676	0,9441964529	0,9495956495	0,951766915	0,9492083797	0,9556209457	0,9051369091	0,9664125886	0,939389694	0,9611568406	0,9481695459	0,946044269	0,9501036028	0,9595075113	0,9510287994	0,9364582119	0,9490699098	NA	0,9530476633	0,9659689746	0,9497042424	0,9431855228	0,9463319562	0,9540793268	0,9519747461	0,9527864426	0,9534784235	43,5988922962	0,9471912469	3
dvd+soundEqui+fridge	0,8413882249	6,9633838722	0,7764896939	1,0113106937	0,9886547271	0,4554152302	0,0675591789	0,4782518118	2,3500766138	0,2782395335	4,8697203472	43,2886914714	2,5947263125	0,4233403802	3,0598797255	0,5491940509	4,8053155283	0,7824320329	2,8197112218	0,1449584079	NA	5,4481871696	2,9897688571	0,1462739846	1,9905657647	0,4416963154	0,4563792174	16,7507419902	24,188667326	1,5128907033	11,849978641	6,3128267106	7,8482134449	193,4460277712	0,8584836563	2,1193554037	0,1200284957	0,6194043767	NA	0,6720633904	0,004502178	3,3708543299	0,9563130272	2810,6743271003	3,1956814694	0,9140968516	0,1451370767	0,1937179217	0,7743704018	1,4943288308	0,8778791396	0,7887539927	2,1066508477	7,3500399965	0,7116970294	0,08544321	159,2912901181	0,6318894392	6,0683343981	5,9906523182	0,2527292189	5,9952157982	0,5503488822	0,0102421615	0,580293308	2,0805931868	0,3312004351	1,6917696915	1,786836956	0,2751214311	5,823119207	NA	0,3020161973	0,3337233844	0,7828228674	5,1135278679	0,1048276474	0,4232471725	18,2526606822	0,2104889881	11,2114794447	NA	0,9410284355	0,9524851075	0,9541479134	0,9383025133	0,9525442668	0,9597441877	0,9467743373	0,9501891992	0,9478359685	0,947212406	0,9624133786	0,9553896202	0,9483312878	0,9501233318	0,9348878473	0,9502557738	0,9598951801	0,9468741913	0,9330187912	0,9490992758	NA	0,9462295227	0,9407631049	0,938906216	0,9550497686	0,9476306981	0,9642913252	0,9583383519	0,9551036722	0,9649994595	0,9615932484	0,9557728701	0,9473045272	0,9767961757	0,9463523265	0,9564453409	0,9605574768	0,9571597351	NA	0,9527189295	0,945579169	0,9421568431	0,9467732425	0,983720048	0,959085642	0,9574984492	0,94546349	0,9485605412	0,9500714632	0,9549630016	0,9606711171	0,9434049636	0,9581282027	0,9655251122	0,9587122905	0,9445801588	0,9491735526	0,9527114093	0,9486635842	0,9553169768	0,9037696591	0,9665130545	0,9388926013	0,9605554889	0,9483331421	0,9460325392	0,9500166177	0,9595451394	0,9522070095	0,9365352608	0,9486997539	NA	0,9529601455	0,9660622597	0,9495217163	0,9431929515	0,9462463326	0,9534452831	0,9515186509	0,9530585434	0,9540983308	43,808442519	0,9475633832	3
